id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
570,1792,8,22,1792-08-22 18:00:00,1,1,,8.4,RUSSIA,,KAMCHATKA,54,162,86,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
758,1848,6,,,1,0,,,RUSSIA,,KAMCHATKA,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1849,10,28,1849-10-28 00:00:00,4,1,,7.5,RUSSIA,,KAMCHATKA,55,166,86,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
810,1853,11,,,1,1,,,RUSSIA,,S. KURIL ISLANDS,47,152,86,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
820,1854,6,27,1854-06-27 00:00:00,-1,1,,7,RUSSIA,,N. KURIL ISLANDS,51,158,86,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
821,1854,7,9,1854-07-09 00:00:00,4,6,,,RUSSIA,,N. KURIL ISLANDS,50.9,155.5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1878,10,11,1878-10-11 00:00:00,1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1893,6,4,1893-06-04 02:27:00,4,1,,7,RUSSIA,,S. KURIL ISLANDS,43.3,147.5,86,3,,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1904,6,25,1904-06-25 14:45:36,4,1,30,8.3,RUSSIA,,"KAMCHATKA PENINSULA, RUSSIA",52,159,86,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1904,6,25,1904-06-25 21:00:36,3,1,,8.1,RUSSIA,,"KAMCHATKA PENINSULA, RUSSIA",52,159,86,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,1905,10,4,1905-10-04 22:29:00,4,1,,5.1,RUSSIA,,BLACK SEA,44.5,37.5,40,0.5,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1917,1,30,1917-01-30 02:45:36,2,1,40,7.8,RUSSIA,,KAMCHATKA,56.5,163,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1918,11,8,1918-11-08 04:38:00,4,1,33,7.8,RUSSIA,,S. KURIL ISLANDS,44.5,151.5,86,0.5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1924,3,15,1924-03-15 10:31:24,0,1,15,6.8,RUSSIA,,TATAR STRAIT,49.179,142.436,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1924,4,13,1924-04-13 00:00:00,-1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,1924,4,16,1924-04-16 00:00:00,-1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1927,12,28,1927-12-28 18:20:34,4,1,35,7.5,RUSSIA,,KAMCHATKA,55.663,160.039,86,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,1933,1,8,1933-01-08 16:00:00,4,6,33,6,RUSSIA,,"KHARIMKOTAN, N. KURIL ISLANDS",49.12,154.508,86,9,,3.2,2,,2,1,,,,,,,,,,,2,1,,,,,,,,,,
1696,1936,11,13,1936-11-13 12:31:00,2,1,,7.3,RUSSIA,,KAMCHATKA,55.2,164,86,13,,3.7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1701,1937,9,21,1937-09-21 21:02:00,3,1,33,5.7,RUSSIA,,KAMCHATKA,56,162.5,86,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1702,1937,9,22,1937-09-22 00:00:00,1,0,,5.8,RUSSIA,,KAMCHATKA,58,165,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,1946,11,13,1946-11-13 06:00:00,3,6,,,RUSSIA,,N. KURIL ISLANDS,48.092,153.2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,1949,1,27,1949-01-27 11:00:00,4,1,150,5.9,RUSSIA,,KAMCHATKA,54.6,163.5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,1953,3,17,1953-03-17 13:04:00,3,1,,5.8,RUSSIA,,N. KURIL ISLANDS,50,156.5,86,3,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,1956,3,30,1956-03-30 06:11:00,2,6,,,RUSSIA,,KAMCHATKA,55.978,160.587,86,0.3,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,1958,9,17,1958-09-17 12:24:00,2,1,40,5,RUSSIA,,N. KURIL ISLANDS,48.6,156.1,86,0.23,,-2.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1958,11,12,1958-11-12 20:23:00,2,1,29,7,RUSSIA,,S. KURIL ISLANDS,44.2,148.8,86,1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1959,4,9,1959-04-09 12:24:20,2,1,40,5,RUSSIA,,S. KURIL ISLANDS,44.3,149,86,0.1,,-3.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1959,5,4,1959-05-04 07:15:42,4,1,60,8.2,RUSSIA,,KAMCHATKA,52.5,159.5,86,0.2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1961,1,10,1961-01-10 14:22:25,3,1,59,6.6,RUSSIA,,KAMCHATKA,50.016,156.099,86,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1961,2,12,1961-02-12 21:53:00,4,1,80,6.6,RUSSIA,,S. KURIL ISLANDS,43.2,147.9,86,1,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1925,1961,8,17,1961-08-17 21:16:31,3,1,154,6.7,RUSSIA,,S. KURIL ISLANDS,46.338,149.548,86,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,
1946,1963,10,12,1963-10-12 11:27:00,4,1,48,7.1,RUSSIA,,S. KURIL ISLANDS,44.426,149.272,86,0.12,,-3.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1963,10,13,1963-10-13 05:17:53,4,1,13,8.5,RUSSIA,,S. KURIL ISLANDS,44.772,149.798,86,4.5,,2.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1963,10,20,1963-10-20 00:53:10,4,1,28,7.9,RUSSIA,,S. KURIL ISLANDS,44.772,150.563,86,15,,3.9,3,,,,,,,,,,,,,,,,,,,,,,,,,
1960,1964,7,24,1964-07-24 08:12:39,4,1,15,6.8,RUSSIA,,S. KURIL ISLANDS,47.159,153.876,86,0.08,,-3.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
1970,1965,6,11,1965-06-11 03:34:02,4,1,,7.2,RUSSIA,,S. KURIL ISLANDS,44.7,148.7,86,0.1,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2302,1966,7,12,1966-07-12 18:53:00,4,1,,5.5,RUSSIA,,BLACK SEA,44.75,37,40,0.2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1967,3,19,1967-03-19 04:01:38,1,1,38,7,RUSSIA,,S. KURIL ISLANDS,45.53,151.11,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1968,1,29,1968-01-29 10:19:07,4,1,40,7.3,RUSSIA,,S. KURIL ISLANDS,43.586,146.701,86,0.18,,-1.7,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2303,1970,12,4,1970-12-04 01:59:25,4,1,7,5.1,RUSSIA,,BLACK SEA,43.84,39.34,40,0.8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
